Category,x,y,amount
chemical,4,17,2.00818737368985
chemical,5,17,1.36948235485012
chemical,6,17,1.02649755740348
chemical,7,17,0.899942139435011
chemical,8,17,0.851711503916683
chemical,9,17,0.830902267596386
chemical,10,17,0.835800058761913
chemical,11,17,0.926687431890745
chemical,12,17,1.11965215489401
chemical,13,17,1.41607990213594
chemical,14,17,1.79581590874044
chemical,15,17,2.24738403592488
chemical,16,17,2.75314231507952
chemical,17,17,3.28498793840184
chemical,18,17,3.80476763565511
chemical,19,17,4.26776872540675
chemical,20,17,4.62889043021549
chemical,21,17,4.85045148332169
chemical,22,17,4.90981594185642
chemical,23,17,4.80477893869547
chemical,24,17,4.55516192275187
chemical,25,17,4.20017524039874
chemical,26,17,3.79237592584907
chemical,27,17,3.3899500315876
chemical,28,17,3.04920732117128
chemical,29,17,2.81855069451272
chemical,30,17,2.73414612632274
chemical,31,17,2.81670922508424
chemical,32,17,3.06889998305728
chemical,33,17,3.47526115571604
chemical,34,17,4.03067052188019
chemical,35,17,4.98846023799762
chemical,36,17,6.84672440757783
chemical,37,17,11.1148793411487
chemical,38,17,14.7217606015558
chemical,0,18,1.73609392134249
chemical,1,18,1.91818371129125
chemical,2,18,1.96142016871965
chemical,3,18,1.79797503994359
chemical,4,18,1.48678585205457
chemical,5,18,1.23315750814796
chemical,6,18,1.34635124418075
chemical,7,18,1.62317081282306
chemical,8,18,1.87477919569874
chemical,9,18,1.65043082099208
chemical,10,18,1.39080713205658
chemical,11,18,1.27566047925784
chemical,12,18,1.55177747835181
chemical,13,18,2.01687716300713
chemical,14,18,2.61990807637625
chemical,15,18,3.34623687015145
chemical,16,18,4.17344822059563
chemical,17,18,5.05990275735659
chemical,18,18,5.94354380856047
chemical,19,18,6.74672657764499
chemical,20,18,7.38690478562352
chemical,21,18,7.79153294670875
chemical,22,18,7.91355819937293
chemical,23,18,7.74298666093261
chemical,24,18,7.31086889637502
chemical,25,18,6.6844312972388
chemical,26,18,5.95498090905123
chemical,27,18,5.22237838493126
chemical,28,18,4.58038463020306
chemical,29,18,4.10585858785734
chemical,30,18,3.85230001282353
chemical,31,18,3.8462062206914
chemical,32,18,4.08463895755445
chemical,33,18,4.53568919469022
chemical,34,18,5.15943527466874
chemical,35,18,6.01087657803706
chemical,36,18,7.7555784558772
chemical,37,18,12.1336575843471
chemical,38,18,23.4223146330509
chemical,0,19,1.58596714255201
chemical,1,19,1.67245157418205
chemical,2,19,1.68043421006208
chemical,3,19,1.5646851240028
chemical,4,19,1.36898385410165
chemical,5,19,1.27760539329978
chemical,6,19,1.78845905267408
chemical,7,19,4.08797968758672
chemical,8,19,4.6502268720455
chemical,9,19,4.21633665041045
chemical,10,19,2.06142824346564
chemical,11,19,1.74336364978962
chemical,12,19,2.13962906375763
chemical,13,19,2.85127578547676
chemical,14,19,3.78878273714039
chemical,15,19,4.94158475722289
chemical,16,19,6.28598755801457
chemical,17,19,7.76289247188911
chemical,18,19,9.27187114883117
chemical,19,19,10.6766590386194
chemical,20,19,11.823633950062
chemical,21,19,12.5709685038538
chemical,22,19,12.8209477350807
chemical,23,19,12.5451639221321
chemical,24,19,11.7939268823748
chemical,25,19,10.6867204148412
chemical,26,19,9.38733504177593
chemical,27,19,8.07225819891436
chemical,28,19,6.90201107934997
chemical,29,19,6.00204447497092
chemical,30,19,5.45397090396753
chemical,31,19,5.29241991966679
chemical,32,19,5.50278858529862
chemical,33,19,6.0214490965896
chemical,34,19,6.75418274181002
chemical,35,19,7.67911363488848
chemical,36,19,9.20157797152176
chemical,37,19,13.074147724065
chemical,38,19,16.6708094679068
chemical,0,20,1.65890453268654
chemical,1,20,1.77759317198991
chemical,2,20,1.80414469757842
chemical,3,20,1.68803432491618
chemical,4,20,1.48145281959191
chemical,5,20,1.39968700645768
chemical,6,20,2.16161148520311
chemical,7,20,4.74725106276225
chemical,8,20,11.1096984541614
chemical,9,20,4.99109351169939
chemical,10,20,2.68251567032989
chemical,11,20,2.28398691636069
chemical,12,20,2.9092104510742
chemical,13,20,3.97697604136748
chemical,14,20,5.40902051761414
chemical,15,20,7.21799579513064
chemical,16,20,9.39103263621738
chemical,17,20,11.8508361485315
chemical,18,20,14.4370044704083
chemical,19,20,16.908565483445
chemical,20,20,18.9757378083075
chemical,21,20,20.3586097283173
chemical,22,20,20.8562637729092
chemical,23,20,20.4018118243747
chemical,24,20,19.0826364587077
chemical,25,20,17.1192611184898
chemical,26,20,14.8125095676458
chemical,27,20,12.4790377007089
chemical,28,20,10.3961726918103
chemical,29,20,8.76940399563237
chemical,30,20,7.72302362137917
chemical,31,20,7.30192880825448
chemical,32,20,7.46950339883745
chemical,33,20,8.10498896581436
chemical,34,20,9.0264673996942
chemical,35,20,10.0780576182751
chemical,36,20,11.3530455562688
chemical,37,20,12.7350795413007
chemical,38,20,13.8230128346332
chemical,0,21,1.77202941504014
chemical,1,21,1.95366425854731
chemical,2,21,2.01315342951825
chemical,3,21,1.88844370812744
chemical,4,21,1.64048792842476
chemical,5,21,1.49842036131653
chemical,6,21,1.99189340061046
chemical,7,21,4.32435568727443
chemical,8,21,4.97881261751034
chemical,9,21,4.70989801982149
chemical,10,21,2.81664627824695
chemical,11,21,2.89593298732707
chemical,12,21,3.88165176568677
chemical,13,21,5.44893519078667
chemical,14,21,7.59548113319875
chemical,15,21,10.3962316510544
chemical,16,21,13.8808021102649
chemical,17,21,17.9658082847676
chemical,18,21,22.4025844842177
chemical,19,21,26.7630811070485
chemical,20,21,30.4930000065587
chemical,21,21,33.034533062252
chemical,22,21,33.9796103733174
